identifiant,timestamp,timestamp_string,nombre_impressions,prix_impression,prix_total,achat,budget_depense,bt,cible
280,1593150088,06-26-2020 07:41:28,5,1,5,0,437,0.05944842622874771,0.05952380952380952
281,1593150092,06-26-2020 07:41:32,2,1,2,0,437,0.05945394233222761,0.05952380952380952
282,1593150099,06-26-2020 07:41:39,3,1,3,0,437,0.059463597976892026,0.05952380952380952
283,1593150102,06-26-2020 07:41:42,4,1,4,0,437,0.059467737070465675,0.05952380952380952
284,1593150105,06-26-2020 07:41:45,1,1,1,0,437,0.05947187674030072,0.05952380952380952
285,1593150105,06-26-2020 07:41:45,6,1,6,0,437,0.05947187674030072,0.05952380952380952
286,1593150109,06-26-2020 07:41:49,5,1,5,0,437,0.05947739719669544,0.05952380952380952
287,1593150113,06-26-2020 07:41:53,2,1,2,0,437,0.05948291867805421,0.05952380952380952
288,1593150117,06-26-2020 07:41:57,7,1,7,0,437,0.05948844118466252,0.05952380952380952
289,1593150124,06-26-2020 07:42:04,0,1,0,0,437,0.059498108039092786,0.05952380952380952
290,1593150126,06-26-2020 07:42:06,2,1,2,0,437,0.05950087057457922,0.05952380952380952
291,1593150128,06-26-2020 07:42:08,4,1,4,0,437,0.05950363336661017,0.05952380952380952
292,1593150131,06-26-2020 07:42:11,4,1,4,0,437,0.05950777803575575,0.05952380952380952
293,1593150135,06-26-2020 07:42:15,3,1,3,0,437,0.05951330515952259,0.05952380952380952
294,1593150137,06-26-2020 07:42:17,3,1,3,0,437,0.05951606910644622,0.05952380952380952
295,1593150141,06-26-2020 07:42:21,2,1,2,0,437,0.059521597770552714,0.05952380952380952
296,1593150145,06-26-2020 07:42:25,1,1,1,1,438,0.05952712746191007,0.05952380952380952
297,1593150147,06-26-2020 07:42:27,5,1,5,0,438,0.05950666604728945,0.05952380952380952
298,1593150149,06-26-2020 07:42:29,5,1,5,0,438,0.05950943045619251,0.05952380952380952
299,1593150152,06-26-2020 07:42:32,3,1,3,0,438,0.05951357755116263,0.05952380952380952
300,1593150154,06-26-2020 07:42:34,3,1,3,0,438,0.059516342602271934,0.05952380952380952
301,1593150158,06-26-2020 07:42:38,2,1,2,0,438,0.05952187347536185,0.05952380952380952
302,1593150164,06-26-2020 07:42:44,4,1,4,1,442,0.05953017171271232,0.05952380952380952
303,1593150167,06-26-2020 07:42:47,1,1,1,0,442,0.059441371938467255,0.05952380952380952
304,1593150170,06-26-2020 07:42:50,4,1,4,0,442,0.059445516023332014,0.05952380952380952
305,1593150172,06-26-2020 07:42:52,2,1,2,0,442,0.05944827906760557,0.05952380952380952
306,1593150175,06-26-2020 07:42:55,6,1,6,0,442,0.059452424115651,0.05952380952380952
307,1593150179,06-26-2020 07:42:59,1,1,1,0,442,0.05945795174561852,0.05952380952380952
308,1593150183,06-26-2020 07:43:03,9,1,9,0,442,0.059463480403552,0.05952380952380952
309,1593150186,06-26-2020 07:43:06,3,1,3,0,442,0.05946762757177729,0.05952380952380952
310,1593150192,06-26-2020 07:43:12,4,1,4,0,442,0.05947592364388849,0.05952380952380952
311,1593150194,06-26-2020 07:43:14,5,1,5,0,442,0.05947868951566024,0.05952380952380952
312,1593151195,06-26-2020 07:59:55,0,1,0,1,442,0.06089606246726658,0.05952380952380952
313,1593151197,06-26-2020 07:59:57,2,1,2,1,444,0.060898962003618703,0.05952380952380952
314,1593151198,06-26-2020 07:59:58,0,1,0,1,444,0.060852796228840794,0.05952380952380952
315,1593151201,06-26-2020 08:00:01,7,1,7,1,451,0.06085714285714286,0.05952380952380952
316,1593151205,06-26-2020 08:00:05,5,1,5,1,456,0.060696256786360606,0.05952380952380952
317,1593151208,06-26-2020 08:00:08,5,1,5,1,461,0.06058152549234396,0.05952380952380952
318,1593151212,06-26-2020 08:00:12,3,1,3,1,464,0.06046821786658411,0.05952380952380952
319,1593151216,06-26-2020 08:00:16,3,1,3,1,467,0.060402524711206385,0.05952380952380952
320,1593151218,06-26-2020 08:00:18,1,1,1,1,468,0.0603339446918991,0.05952380952380952
321,1593151221,06-26-2020 08:00:21,5,1,5,1,473,0.06031443544545021,0.05952380952380952
322,1593151225,06-26-2020 08:00:25,4,1,4,1,477,0.060201067276538976,0.05952380952380952
323,1593151230,06-26-2020 08:00:30,2,1,2,1,479,0.06011293512186986,0.05952380952380952
324,1593151238,06-26-2020 08:00:38,6,1,6,1,485,0.06007673426590091,0.05952380952380952
325,1593151244,06-26-2020 08:00:44,1,1,1,1,486,0.059942321900993877,0.05952380952380952
326,1593151251,06-26-2020 08:00:51,1,1,1,1,487,0.0599284862932062,0.05952380952380952
327,1593151254,06-26-2020 08:00:54,0,1,0,1,487,0.05990893270078909,0.05952380952380952
328,1593151258,06-26-2020 08:00:58,3,1,3,1,490,0.059914646067281786,0.05952380952380952
329,1593151261,06-26-2020 08:01:01,6,1,6,1,496,0.05984740104911779,0.05952380952380952
330,1593151263,06-26-2020 08:01:03,2,1,2,1,498,0.05970718679956126,0.05952380952380952
331,1593151265,06-26-2020 08:01:05,2,1,2,1,500,0.05966234261732163,0.05952380952380952
332,1593151270,06-26-2020 08:01:10,7,1,7,1,507,0.05962175955736806,0.05952380952380952
333,1593151272,06-26-2020 08:01:12,7,1,7,0,507,0.05945765460659687,0.05952380952380952
334,1593151281,06-26-2020 08:01:21,1,1,1,0,507,0.059470419847328246,0.05952380952380952
335,1593151281,06-26-2020 08:01:21,2,1,2,0,507,0.059470419847328246,0.05952380952380952
336,1593151283,06-26-2020 08:01:23,0,1,0,0,507,0.05947325731189465,0.05952380952380952
337,1593151288,06-26-2020 08:01:28,6,1,6,0,507,0.059480352158041656,0.05952380952380952
338,1593151290,06-26-2020 08:01:30,3,1,3,0,507,0.05948319057049462,0.05952380952380952
339,1593151297,06-26-2020 08:01:37,3,1,3,0,507,0.05949312714776632,0.05952380952380952
340,1593151303,06-26-2020 08:01:43,4,1,4,0,507,0.059501646856651866,0.05952380952380952
341,1593151306,06-26-2020 08:01:46,0,1,0,0,507,0.05950590762620838,0.05952380952380952
342,1593151312,06-26-2020 08:01:52,1,1,1,0,507,0.05951443099620425,0.05952380952380952
343,1593151317,06-26-2020 08:01:57,9,1,9,0,507,0.059521535669945565,0.05952380952380952
344,1593151319,06-26-2020 08:01:59,1,1,1,1,508,0.05952437801442147,0.05952380952380952
345,1593151324,06-26-2020 08:02:04,3,1,3,0,508,0.059507605606896385,0.05952380952380952
346,1593151327,06-26-2020 08:02:07,10,1,10,0,508,0.0595118689401538,0.05952380952380952
347,1593151329,06-26-2020 08:02:09,2,1,2,0,508,0.059514711501719525,0.05952380952380952
348,1593151333,06-26-2020 08:02:13,2,1,2,0,508,0.059520397439571986,0.05952380952380952
349,1593151337,06-26-2020 08:02:17,0,1,0,1,508,0.0595260844639786,0.05952380952380952
350,1593151342,06-26-2020 08:02:22,2,1,2,1,510,0.059533194772928164,0.05952380952380952
351,1593151345,06-26-2020 08:02:25,2,1,2,0,510,0.05948967889908257,0.05952380952380952
352,1593151345,06-26-2020 08:02:25,7,1,7,0,510,0.05948967889908257,0.05952380952380952
353,1593151349,06-26-2020 08:02:29,5,1,5,0,510,0.059495364618178344,0.05952380952380952
354,1593151351,06-26-2020 08:02:31,0,1,0,0,510,0.05949820788530466,0.05952380952380952
355,1593151355,06-26-2020 08:02:35,7,1,7,0,510,0.059503895234908954,0.05952380952380952
356,1593151359,06-26-2020 08:02:39,2,1,2,0,510,0.05950958367190861,0.05952380952380952
357,1593151360,06-26-2020 08:02:40,2,1,2,0,510,0.05951100595110059,0.05952380952380952
358,1593151371,06-26-2020 08:02:51,7,1,7,1,517,0.059526655510399235,0.05952380952380952
359,1593151374,06-26-2020 08:02:54,0,1,0,0,517,0.05936356898653979,0.05952380952380952
360,1593151378,06-26-2020 08:02:58,3,1,3,0,517,0.059369246586806305,0.05952380952380952
361,1593151386,06-26-2020 08:03:06,4,1,4,0,517,0.05938060504603611,0.05952380952380952
362,1593151392,06-26-2020 08:03:12,7,1,7,0,517,0.05938912674304576,0.05952380952380952
363,1593151394,06-26-2020 08:03:14,0,1,0,0,517,0.05939196785227354,0.05952380952380952
364,1593151399,06-26-2020 08:03:19,1,1,1,0,517,0.059399071814745706,0.05952380952380952
365,1593151402,06-26-2020 08:03:22,5,1,5,0,517,0.05940333500801455,0.05952380952380952
366,1593151404,06-26-2020 08:03:24,2,1,2,0,517,0.0594061774768524,0.05952380952380952
367,1593151410,06-26-2020 08:03:30,4,1,4,0,517,0.05941470651575698,0.05952380952380952
368,1593151415,06-26-2020 08:03:35,0,1,0,0,517,0.05942181591920739,0.05952380952380952
369,1593151419,06-26-2020 08:03:39,7,1,7,0,517,0.05942750466708152,0.05952380952380952
370,1593151424,06-26-2020 08:03:44,1,1,1,0,517,0.059434617133829616,0.05952380952380952
371,1593151426,06-26-2020 08:03:46,5,1,5,0,517,0.05943746259724716,0.05952380952380952
372,1593151429,06-26-2020 08:03:49,13,1,13,0,517,0.05944173130326535,0.05952380952380952
373,1593151432,06-26-2020 08:03:52,1,1,1,0,517,0.05944600062247121,0.05952380952380952
374,1593151438,06-26-2020 08:03:58,4,1,4,0,517,0.05945454110097455,0.05952380952380952
375,1593151441,06-26-2020 08:04:01,2,1,2,0,517,0.0594588122605364,0.05952380952380952
376,1593151443,06-26-2020 08:04:03,3,1,3,0,517,0.05946166004118971,0.05952380952380952
377,1593151444,06-26-2020 08:04:04,1,1,1,0,517,0.05946308403381469,0.05952380952380952
378,1593151448,06-26-2020 08:04:08,4,1,4,0,517,0.05946878068641774,0.05952380952380952
379,1593151449,06-26-2020 08:04:09,3,1,3,0,517,0.059470205020118794,0.05952380952380952
380,1593151450,06-26-2020 08:04:10,4,1,4,0,517,0.05947162942204977,0.05952380952380952
381,1593151451,06-26-2020 08:04:11,8,1,8,0,517,0.05947305389221557,0.05952380952380952
382,1593151451,06-26-2020 08:04:11,0,1,0,0,517,0.05947305389221557,0.05952380952380952
383,1593151457,06-26-2020 08:04:17,3,1,3,0,517,0.05948160214641625,0.05952380952380952
384,1593151461,06-26-2020 08:04:21,2,1,2,0,517,0.059487302347867754,0.05952380952380952
385,1593151465,06-26-2020 08:04:25,4,1,4,0,517,0.05949300364193981,0.05952380952380952
386,1593151468,06-26-2020 08:04:28,3,1,3,0,517,0.059497280329715095,0.05952380952380952
387,1593151472,06-26-2020 08:04:32,1,1,1,0,517,0.0595029835366292,0.05952380952380952
388,1593151476,06-26-2020 08:04:36,1,1,1,0,517,0.05950868783702816,0.05952380952380952
389,1593151478,06-26-2020 08:04:38,5,1,5,0,517,0.05951154039738274,0.05952380952380952
390,1593151483,06-26-2020 08:04:43,4,1,4,0,517,0.05951867299487032,0.05952380952380952
391,1593152461,06-26-2020 08:21:01,1,1,1,1,518,0.06094747177221404,0.05952380952380952
392,1593152466,06-26-2020 08:21:06,4,1,4,1,522,0.06093040382963054,0.05952380952380952
393,1593152468,06-26-2020 08:21:08,4,1,4,1,526,0.060835195050696,0.05952380952380952
394,1593152469,06-26-2020 08:21:09,4,1,4,1,530,0.06073848571147992,0.05952380952380952
395,1593152476,06-26-2020 08:21:16,4,1,4,1,534,0.06065070595457336,0.05952380952380952
396,1593152479,06-26-2020 08:21:19,5,1,5,1,539,0.0605569471047591,0.05952380952380952
397,1593152479,06-26-2020 08:21:19,4,1,4,1,543,0.06043416335150533,0.05952380952380952
398,1593152483,06-26-2020 08:21:23,0,1,0,1,543,0.06034186354929024,0.05952380952380952
399,1593152486,06-26-2020 08:21:26,3,1,3,1,546,0.06034630971386467,0.05952380952380952
400,1593152490,06-26-2020 08:21:30,8,1,8,1,554,0.06027854879516593,0.05952380952380952
401,1593152494,06-26-2020 08:21:34,2,1,2,1,556,0.06008794556218832,0.05952380952380952
402,1593152497,06-26-2020 08:21:37,1,1,1,1,557,0.06004323899371069,0.05952380952380952
403,1593152503,06-26-2020 08:21:43,2,1,2,1,559,0.06002751977984176,0.05952380952380952
404,1593152506,06-26-2020 08:21:46,4,1,4,1,563,0.05998279886964,0.05952380952380952
405,1593152510,06-26-2020 08:21:50,1,1,1,1,564,0.05989039345309774,0.05952380952380952
406,1593152517,06-26-2020 08:21:57,4,1,4,1,568,0.05987611837577426,0.05952380952380952
407,1593152519,06-26-2020 08:21:59,4,1,4,1,572,0.05978073841010766,0.05952380952380952
408,1593152521,06-26-2020 08:22:01,1,1,1,1,573,0.059685349065880036,0.05952380952380952
409,1593152524,06-26-2020 08:22:04,0,1,0,1,573,0.059665167047717384,0.05952380952380952
410,1593152527,06-26-2020 08:22:07,0,1,0,1,573,0.059669567782858826,0.05952380952380952
411,1593152535,06-26-2020 08:22:15,5,1,5,1,578,0.05968130625092215,0.05952380952380952
412,1593152541,06-26-2020 08:22:21,1,1,1,1,579,0.05956714215445155,0.05952380952380952
413,1593152545,06-26-2020 08:22:25,4,1,4,1,583,0.05954840613931523,0.05952380952380952
414,1593152548,06-26-2020 08:22:28,2,1,2,0,583,0.059454406808845596,0.05952380952380952
415,1593152549,06-26-2020 08:22:29,2,1,2,0,583,0.059455869329922265,0.05952380952380952
416,1593152551,06-26-2020 08:22:31,5,1,5,0,583,0.05945879458794588,0.05952380952380952
417,1593152556,06-26-2020 08:22:36,7,1,7,0,583,0.059466108992496,0.05952380952380952
418,1593152563,06-26-2020 08:22:43,5,1,5,0,583,0.059476352182686154,0.05952380952380952
419,1593152566,06-26-2020 08:22:46,5,1,5,0,583,0.05948074320167344,0.05952380952380952
420,1593152570,06-26-2020 08:22:50,6,1,6,0,583,0.05948659890231597,0.05952380952380952
421,1593152574,06-26-2020 08:22:54,7,1,7,0,583,0.05949245575602432,0.05952380952380952
422,1593152578,06-26-2020 08:22:58,0,1,0,0,583,0.05949831376313911,0.05952380952380952
423,1593152581,06-26-2020 08:23:01,8,1,8,0,583,0.05950270802560315,0.05952380952380952
424,1593152586,06-26-2020 08:23:06,8,1,8,0,583,0.05951003323895113,0.05952380952380952
425,1593153526,06-26-2020 08:38:46,8,1,8,1,591,0.06091997479521109,0.05952380952380952
426,1593153533,06-26-2020 08:38:53,2,1,2,1,593,0.060729051124331954,0.05952380952380952
427,1593153535,06-26-2020 08:38:55,1,1,1,1,594,0.060681692129279485,0.05952380952380952
428,1593153536,06-26-2020 08:38:56,4,1,4,1,598,0.06065801084079163,0.05952380952380952
429,1593153540,06-26-2020 08:39:00,3,1,3,1,601,0.06056327374498878,0.05952380952380952
430,1593153543,06-26-2020 08:39:03,1,1,1,1,602,0.06049220838166322,0.05952380952380952
431,1593153546,06-26-2020 08:39:06,3,1,3,1,605,0.060471567267683775,0.05952380952380952
432,1593153548,06-26-2020 08:39:08,1,1,1,1,606,0.06039896098655839,0.05952380952380952
433,1593153549,06-26-2020 08:39:09,4,1,4,1,610,0.060375264803793,0.05952380952380952
434,1593153551,06-26-2020 08:39:11,6,1,6,1,616,0.06027742749054225,0.05952380952380952
435,1593153557,06-26-2020 08:39:17,5,1,5,1,621,0.06013520330945414,0.05952380952380952
436,1593153563,06-26-2020 08:39:23,1,1,1,1,622,0.06001816438770877,0.05952380952380952
437,1593153568,06-26-2020 08:39:28,3,1,3,1,625,0.060000504629980064,0.05952380952380952
438,1593153573,06-26-2020 08:39:33,5,1,5,1,630,0.05993237105077218,0.05952380952380952
439,1593153576,06-26-2020 08:39:36,1,1,1,1,631,0.05981072555205047,0.05952380952380952
440,1593153581,06-26-2020 08:39:41,3,1,3,1,634,0.059793033821302376,0.05952380952380952
441,1593153583,06-26-2020 08:39:43,2,1,2,1,636,0.05972032914331869,0.05952380952380952
442,1593153587,06-26-2020 08:39:47,4,1,4,1,640,0.05967587216640582,0.05952380952380952
443,1593153590,06-26-2020 08:39:50,4,1,4,1,644,0.05957940975991517,0.05952380952380952
444,1593153592,06-26-2020 08:39:52,1,1,1,0,644,0.059481430987906786,0.05952380952380952
445,1593153596,06-26-2020 08:39:56,4,1,4,0,644,0.05948743845474056,0.05952380952380952
446,1593153600,06-26-2020 08:40:00,3,1,3,0,644,0.05949344713517336,0.05952380952380952
447,1593153603,06-26-2020 08:40:03,3,1,3,0,644,0.05949795444214354,0.05952380952380952
448,1593153604,06-26-2020 08:40:04,6,1,6,0,644,0.05949945702957295,0.05952380952380952
449,1593153608,06-26-2020 08:40:08,3,1,3,0,644,0.059505468138307274,0.05952380952380952
450,1593153615,06-26-2020 08:40:15,5,1,5,0,644,0.05951599050169252,0.05952380952380952
451,1593153620,06-26-2020 08:40:20,7,1,7,0,644,0.05952350875420025,0.05952380952380952
452,1593153622,06-26-2020 08:40:22,4,1,4,1,648,0.059526516587079005,0.05952380952380952
453,1593153626,06-26-2020 08:40:26,1,1,1,0,648,0.05943145925457991,0.05952380952380952
454,1593153633,06-26-2020 08:40:33,6,1,6,0,648,0.059441973311767086,0.05952380952380952
455,1593153640,06-26-2020 08:40:40,8,1,8,0,648,0.05945249108970956,0.05952380952380952
456,1593153641,06-26-2020 08:40:41,1,1,1,0,648,0.059453993933265926,0.05952380952380952
457,1593153644,06-26-2020 08:40:44,7,1,7,0,648,0.059458502919837196,0.05952380952380952
458,1593153650,06-26-2020 08:40:50,6,1,6,0,648,0.059467522945058277,0.05952380952380952
459,1593153653,06-26-2020 08:40:53,1,1,1,0,648,0.05947203398401942,0.05952380952380952
460,1593153654,06-26-2020 08:40:54,5,1,5,0,648,0.05947353781576352,0.05952380952380952
461,1593153658,06-26-2020 08:40:58,1,1,1,0,648,0.05947955390334572,0.05952380952380952
462,1593153663,06-26-2020 08:41:03,7,1,7,0,648,0.05948707572461935,0.05952380952380952
463,1593153665,06-26-2020 08:41:05,5,1,5,0,648,0.059490084985835696,0.05952380952380952
464,1593153669,06-26-2020 08:41:09,2,1,2,0,648,0.059496104421734294,0.05952380952380952
465,1593153670,06-26-2020 08:41:10,0,1,0,0,648,0.05949760947104804,0.05952380952380952
466,1593153673,06-26-2020 08:41:13,6,1,6,0,648,0.05950212507589557,0.05952380952380952
467,1593153673,06-26-2020 08:41:13,3,1,3,0,648,0.05950212507589557,0.05952380952380952
468,1593153674,06-26-2020 08:41:14,4,1,4,0,648,0.059503630429832775,0.05952380952380952
469,1593153678,06-26-2020 08:41:18,2,1,2,0,648,0.05950965260734256,0.05952380952380952
470,1593153681,06-26-2020 08:41:21,3,1,3,0,648,0.05951417004048583,0.05952380952380952
471,1593153686,06-26-2020 08:41:26,0,1,0,0,648,0.059521700620017715,0.05952380952380952
472,1593153692,06-26-2020 08:41:32,1,1,1,1,649,0.05953073983143081,0.05952380952380952
473,1593153696,06-26-2020 08:41:36,1,1,1,0,649,0.05951145424629794,0.05952380952380952
474,1593153698,06-26-2020 08:41:38,2,1,2,0,649,0.05951446725565147,0.05952380952380952
475,1593153702,06-26-2020 08:41:42,1,1,1,0,649,0.059520494189726325,0.05952380952380952
476,1593153703,06-26-2020 08:41:43,2,1,2,0,649,0.059522001113980455,0.05952380952380952
477,1593153705,06-26-2020 08:41:45,2,1,2,1,651,0.05952501519141179,0.05952380952380952
478,1593153711,06-26-2020 08:41:51,4,1,4,0,651,0.05948341352241074,0.05952380952380952
479,1593153716,06-26-2020 08:41:56,5,1,5,0,651,0.059490945928833736,0.05952380952380952
480,1593153718,06-26-2020 08:41:58,3,1,3,0,651,0.05949395942557557,0.05952380952380952
481,1593153722,06-26-2020 08:42:02,5,1,5,0,651,0.05949998733503888,0.05952380952380952
482,1593153722,06-26-2020 08:42:02,8,1,8,0,651,0.05949998733503888,0.05952380952380952
483,1593153724,06-26-2020 08:42:04,1,1,1,0,651,0.05950300174785318,0.05952380952380952
484,1593153727,06-26-2020 08:42:07,6,1,6,0,651,0.05950752393980848,0.05952380952380952
485,1593153730,06-26-2020 08:42:10,3,1,3,0,651,0.059512046819183706,0.05952380952380952
486,1593153734,06-26-2020 08:42:14,9,1,9,0,651,0.059518078394608154,0.05952380952380952
487,1593153738,06-26-2020 08:42:18,0,1,0,1,651,0.05952411119276284,0.05952380952380952
488,1593153742,06-26-2020 08:42:22,8,1,8,1,659,0.059530145214019614,0.05952380952380952
489,1593153747,06-26-2020 08:42:27,7,1,7,0,659,0.059334921680944896,0.05952380952380952
490,1593153749,06-26-2020 08:42:29,9,1,9,0,659,0.059337929636013385,0.05952380952380952
491,1593153751,06-26-2020 08:42:31,4,1,4,0,659,0.05934093789607098,0.05952380952380952
492,1593153755,06-26-2020 08:42:35,6,1,6,0,659,0.059346955331339046,0.05952380952380952
493,1593153758,06-26-2020 08:42:38,2,1,2,0,659,0.059351469208731585,0.05952380952380952
494,1593153764,06-26-2020 08:42:44,2,1,2,0,659,0.059360499023759415,0.05952380952380952
495,1593153765,06-26-2020 08:42:45,7,1,7,0,659,0.05936200426006694,0.05952380952380952
496,1593153767,06-26-2020 08:42:47,5,1,5,0,659,0.05936501496170817,0.05952380952380952
497,1593153773,06-26-2020 08:42:53,4,1,4,0,659,0.05937404889925941,0.05952380952380952
498,1593153778,06-26-2020 08:42:58,2,1,2,0,659,0.0593815792811303,0.05952380952380952
499,1593153781,06-26-2020 08:43:01,2,1,2,0,659,0.05938609842719432,0.05952380952380952
500,1593153784,06-26-2020 08:43:04,3,1,3,0,659,0.05939061826115635,0.05952380952380952
501,1593153789,06-26-2020 08:43:09,2,1,2,0,659,0.05939815284684868,0.05952380952380952
502,1593153792,06-26-2020 08:43:12,5,1,5,0,659,0.05940267451597351,0.05952380952380952
503,1593153796,06-26-2020 08:43:16,4,1,4,0,659,0.059408704479127016,0.05952380952380952
504,1593153799,06-26-2020 08:43:19,3,1,3,0,659,0.0594132277549363,0.05952380952380952
505,1593153801,06-26-2020 08:43:21,6,1,6,0,659,0.059416243654822336,0.05952380952380952
506,1593153807,06-26-2020 08:43:27,5,1,5,0,659,0.059425293191856625,0.05952380952380952
507,1593153810,06-26-2020 08:43:30,7,1,7,0,659,0.05942981899418649,0.05952380952380952
508,1593153815,06-26-2020 08:43:35,6,1,6,0,659,0.05943736353018839,0.05952380952380952
509,1593153817,06-26-2020 08:43:37,6,1,6,0,659,0.05944038188096689,0.05952380952380952
510,1593153822,06-26-2020 08:43:42,0,1,0,0,659,0.059447929099266106,0.05952380952380952
511,1593153825,06-26-2020 08:43:45,2,1,2,0,659,0.05945245835026412,0.05952380952380952
